=== 自动建图数据 ===
总步数: 2492
总时间: 234.56秒
建图方式: 自动探索算法

=== 扫描数据 ===
步数,时间,X,Y,角度,前方,左侧,右侧,后方,最小距离
711,120.58,7.110,0.000,-2.811,5.00,1.71,1.47,1.45,1.45
712,120.64,7.120,0.000,-2.811,5.00,1.72,1.47,1.46,1.46
713,120.70,7.130,0.000,-2.811,5.00,1.71,1.47,1.46,1.46
714,120.77,7.140,0.000,-2.811,5.00,1.72,1.47,1.47,1.47
715,120.83,7.150,0.000,-2.811,5.00,1.72,1.48,1.47,1.47
716,120.90,7.160,0.000,-2.811,5.00,1.72,1.48,1.48,1.48
717,120.96,7.170,0.000,-2.811,5.00,1.72,1.48,1.48,1.48
718,121.02,7.180,0.000,-2.811,5.00,1.73,1.47,1.48,1.47
719,121.09,7.190,0.000,-2.811,5.00,1.73,1.49,1.50,1.49
720,121.15,7.200,0.000,-2.811,5.00,1.74,1.49,1.51,1.49
721,121.22,7.210,0.000,-2.896,5.00,1.81,1.45,1.46,1.45
722,121.28,7.220,0.000,-2.896,5.00,1.82,1.46,1.47,1.46
723,121.34,7.230,0.000,-2.896,5.00,1.81,1.46,1.48,1.46
724,121.41,7.240,0.000,-2.896,5.00,1.81,1.46,1.48,1.46
725,121.47,7.250,0.000,-2.896,5.00,1.83,1.46,1.49,1.46
726,121.54,7.260,0.000,-2.896,5.00,1.81,1.46,1.49,1.46
727,121.60,7.270,0.000,-2.896,5.00,1.82,1.46,1.50,1.46
728,121.66,7.280,0.000,-2.896,5.00,1.83,1.46,1.50,1.46
729,121.73,7.290,0.000,-2.896,5.00,1.84,1.46,1.51,1.46
730,121.79,7.300,0.000,-2.896,5.00,1.83,1.46,1.51,1.46
731,121.86,7.310,0.000,-2.896,5.00,1.84,1.47,1.52,1.47
732,121.92,7.320,0.000,-2.896,5.00,1.84,1.47,1.53,1.47
733,121.98,7.330,0.000,-2.896,5.00,1.84,1.47,1.53,1.47
734,122.05,7.340,0.000,-2.896,5.00,1.85,1.47,1.54,1.47
735,122.11,7.350,0.000,-2.896,5.00,1.86,1.48,1.55,1.48
736,122.18,7.360,0.000,-2.896,5.00,1.86,1.48,1.55,1.48
737,122.24,7.370,0.000,-2.896,5.00,1.85,1.48,1.56,1.48
738,122.30,7.380,0.000,-2.896,5.00,1.86,1.47,1.56,1.47
739,122.37,7.390,0.000,-2.896,5.00,1.86,1.48,1.57,1.48
740,122.43,7.400,0.000,-2.896,5.00,1.86,1.49,1.57,1.49
741,122.50,7.410,0.000,-2.896,5.00,1.86,5.00,1.58,1.58
742,122.56,7.420,0.000,-2.896,5.00,1.87,5.00,1.58,1.58
743,122.62,7.430,0.000,-2.896,5.00,1.88,5.00,1.60,1.60
744,122.69,7.440,0.000,-2.896,5.00,1.89,5.00,1.60,1.60
745,122.75,7.450,0.000,-2.896,5.00,1.89,5.00,1.61,1.61
746,122.82,7.460,0.000,-2.896,5.00,1.88,5.00,1.62,1.62
747,122.88,7.470,0.000,-2.896,5.00,1.89,5.00,1.62,1.62
748,122.94,7.480,0.000,-2.896,5.00,1.89,5.00,1.63,1.63
749,123.01,7.490,0.000,-2.896,5.00,1.89,5.00,1.63,1.63
750,123.07,7.500,0.000,-2.896,5.00,1.90,5.00,1.64,1.64
751,123.14,7.510,0.000,-2.896,5.00,1.90,5.00,1.65,1.65
752,123.20,7.520,0.000,-2.896,5.00,1.90,5.00,1.66,1.66
753,123.26,7.530,0.000,-2.896,5.00,1.91,5.00,1.66,1.66
754,123.33,7.540,0.000,-2.896,5.00,1.92,5.00,1.67,1.67
755,123.39,7.550,0.000,-2.896,5.00,1.91,5.00,1.67,1.67
756,123.46,7.560,0.000,-2.896,5.00,1.92,5.00,1.68,1.68
757,123.52,7.570,0.000,-2.896,5.00,1.92,5.00,1.69,1.69
758,123.58,7.580,0.000,-2.896,5.00,1.92,5.00,1.70,1.70
759,123.65,7.590,0.000,-2.896,5.00,1.92,5.00,1.70,1.70
760,123.71,7.600,0.000,-2.896,5.00,1.92,5.00,1.71,1.71
761,123.78,7.610,0.000,-2.896,5.00,1.92,5.00,1.71,1.71
762,123.84,7.620,0.000,-2.896,5.00,1.92,5.00,1.71,1.71
763,123.90,7.630,0.000,-2.896,5.00,1.93,5.00,1.72,1.72
764,123.97,7.640,0.000,-2.896,5.00,1.93,5.00,1.73,1.73
765,124.03,7.650,0.000,-2.896,5.00,1.93,5.00,1.74,1.74
766,124.10,7.660,0.000,-2.896,5.00,1.94,5.00,1.74,1.74
767,124.16,7.670,0.000,-2.896,5.00,1.94,5.00,1.75,1.75
768,124.22,7.680,0.000,-2.896,5.00,1.95,5.00,1.76,1.76
769,124.29,7.690,0.000,-2.896,5.00,1.94,5.00,1.76,1.76
770,124.35,7.700,0.000,-2.896,5.00,1.95,5.00,1.77,1.77
771,124.42,7.710,0.000,-2.896,5.00,1.95,5.00,1.77,1.77
772,124.48,7.720,0.000,-2.896,5.00,1.94,5.00,1.78,1.78
773,124.54,7.730,0.000,-2.896,5.00,1.96,5.00,1.79,1.79
774,124.61,7.740,0.000,-2.896,5.00,1.95,5.00,1.79,1.79
775,124.67,7.750,0.000,-2.896,5.00,1.96,5.00,1.80,1.80
776,124.74,7.760,0.000,-2.896,5.00,1.97,5.00,1.81,1.81
777,124.80,7.770,0.000,-2.896,5.00,1.96,5.00,1.81,1.81
778,124.86,7.780,0.000,-2.896,5.00,1.97,5.00,1.82,1.82
779,124.93,7.790,0.000,-2.896,5.00,1.96,5.00,1.82,1.82
780,124.99,7.800,0.000,-2.896,5.00,1.97,5.00,1.83,1.83
781,125.06,7.810,0.000,-2.985,0.60,2.04,5.00,1.79,0.60
782,125.12,7.820,0.000,-2.985,0.59,2.04,5.00,1.79,0.59
783,125.18,7.830,0.000,-2.985,0.59,2.05,5.00,1.80,0.59
784,125.25,7.840,0.000,-2.985,0.58,2.05,5.00,1.81,0.58
785,125.31,7.850,0.000,-2.985,0.57,2.05,5.00,1.81,0.57
786,125.38,7.860,0.000,-2.985,0.57,2.05,5.00,1.82,0.57
787,125.44,7.870,0.000,-2.985,0.57,2.05,5.00,1.83,0.57
788,125.50,7.880,0.000,-2.985,0.55,2.06,5.00,1.83,0.55
789,125.57,7.890,0.000,-2.985,0.55,2.05,5.00,1.84,0.55
790,125.63,7.900,0.000,-2.985,0.54,2.07,5.00,1.85,0.54
791,125.70,7.910,0.000,-2.985,0.55,2.06,5.00,1.86,0.55
792,125.76,7.920,0.000,-2.985,0.54,2.06,5.00,1.86,0.54
793,125.82,7.930,0.000,-2.985,0.53,2.06,5.00,1.87,0.53
794,125.89,7.940,0.000,-2.985,0.51,2.07,5.00,1.87,0.51
795,125.95,7.950,0.000,-2.985,0.51,2.07,5.00,1.88,0.51
796,126.02,7.960,0.000,-2.985,0.50,2.07,5.00,1.88,0.50
797,126.08,7.970,0.000,-2.985,0.50,2.08,5.00,1.90,0.50
798,126.14,7.980,0.000,-2.985,0.49,2.08,5.00,1.90,0.49
799,126.21,7.990,0.000,-2.985,0.48,2.08,5.00,1.90,0.48
800,126.27,8.000,0.000,-2.985,0.48,2.08,5.00,1.91,0.48
801,126.34,8.010,0.000,-2.985,0.47,2.08,5.00,1.91,0.47
802,126.40,8.020,0.000,-2.985,0.47,2.09,5.00,1.92,0.47
803,126.46,8.030,0.000,-2.985,0.46,2.08,5.00,1.93,0.46
804,126.53,8.040,0.000,-2.985,0.45,2.08,5.00,1.93,0.45
805,126.59,8.050,0.000,-2.985,0.45,2.09,5.00,1.94,0.45
806,126.66,8.060,0.000,-2.985,0.46,2.10,5.00,1.96,0.46
807,126.72,8.070,0.000,-2.985,0.43,2.09,5.00,1.96,0.43
808,126.78,8.080,0.000,-2.985,0.43,2.10,5.00,1.96,0.43
809,126.85,8.090,0.000,-2.985,0.42,2.09,5.00,1.96,0.42
810,126.91,8.100,0.000,-2.985,0.42,2.09,5.00,1.97,0.42
811,126.98,8.110,0.000,-2.900,5.00,2.04,5.00,2.01,2.01
812,127.04,8.120,0.000,-2.900,5.00,2.06,5.00,2.03,2.03
813,127.10,8.130,0.000,-2.900,5.00,2.07,5.00,2.04,2.04
814,127.17,8.140,0.000,-2.900,5.00,2.05,5.00,2.03,2.03
815,127.23,8.150,0.000,-2.900,5.00,2.06,5.00,2.05,2.05
816,127.30,8.160,0.000,-2.900,5.00,2.06,5.00,2.05,2.05
817,127.36,8.170,0.000,-2.900,5.00,2.06,5.00,2.06,2.06
818,127.42,8.180,0.000,-2.900,5.00,2.07,5.00,2.06,2.06
819,127.49,8.190,0.000,-2.900,5.00,2.06,5.00,2.06,2.06
820,127.55,8.200,0.000,-2.900,5.00,2.06,5.00,2.08,2.06
821,127.62,8.210,0.000,-2.900,5.00,2.07,5.00,2.07,2.07
822,127.68,8.220,0.000,-2.900,5.00,2.06,5.00,2.08,2.06
823,127.74,8.230,0.000,-2.900,5.00,2.07,5.00,2.09,2.07
824,127.81,8.240,0.000,-2.900,5.00,2.07,5.00,2.09,2.07
825,127.87,8.250,0.000,-2.900,5.00,2.07,5.00,2.10,2.07
826,127.94,8.260,0.000,-2.900,5.00,2.07,5.00,2.11,2.07
827,128.00,8.270,0.000,-2.900,5.00,2.07,5.00,2.12,2.07
828,128.06,8.280,0.000,-2.900,5.00,2.08,5.00,2.12,2.08
829,128.13,8.290,0.000,-2.900,5.00,2.07,5.00,2.13,2.07
830,128.19,8.300,0.000,-2.900,5.00,2.08,5.00,2.14,2.08
831,128.26,8.310,0.000,-2.900,5.00,2.08,5.00,2.15,2.08
832,128.32,8.320,0.000,-2.900,5.00,2.08,5.00,2.15,2.08
833,128.38,8.330,0.000,-2.900,5.00,2.09,5.00,2.16,2.09
834,128.45,8.340,0.000,-2.900,5.00,2.08,5.00,2.16,2.08
835,128.51,8.350,0.000,-2.900,5.00,2.08,5.00,2.17,2.08
836,128.58,8.360,0.000,-2.900,5.00,2.09,5.00,2.18,2.09
837,128.64,8.370,0.000,-2.900,5.00,2.09,5.00,2.18,2.09
838,128.70,8.380,0.000,-2.900,5.00,2.10,5.00,2.19,2.10
839,128.77,8.390,0.000,-2.900,5.00,2.09,5.00,2.19,2.09
840,128.83,8.400,0.000,-2.900,5.00,2.09,5.00,2.20,2.09
841,128.90,8.410,0.000,-2.816,3.48,2.06,5.00,2.27,2.06
842,128.96,8.420,0.000,-2.816,3.48,2.06,5.00,2.27,2.06
843,129.02,8.430,0.000,-2.816,3.46,2.06,5.00,2.27,2.06
844,129.09,8.440,0.000,-2.816,3.46,2.06,5.00,2.28,2.06
845,129.15,8.450,0.000,-2.816,3.46,2.07,5.00,2.29,2.07
846,129.22,8.460,0.000,-2.816,3.45,2.06,5.00,2.29,2.06
847,129.28,8.470,0.000,-2.816,3.43,2.06,5.00,2.29,2.06
848,129.34,8.480,0.000,-2.816,3.44,2.06,5.00,2.30,2.06
849,129.41,8.490,0.000,-2.816,3.44,2.07,5.00,2.31,2.07
850,129.47,8.500,0.000,-2.816,3.41,2.06,5.00,2.30,2.06
851,129.54,8.510,0.000,-2.816,3.41,2.06,5.00,2.32,2.06
852,129.60,8.520,0.000,-2.816,3.42,2.07,5.00,2.33,2.07
853,129.66,8.530,0.000,-2.816,3.39,2.07,5.00,2.33,2.07
854,129.73,8.540,0.000,-2.816,3.40,2.07,5.00,2.33,2.07
855,129.79,8.550,0.000,-2.816,3.40,2.07,5.00,2.35,2.07
856,129.86,8.560,0.000,-2.816,3.39,2.07,5.00,2.36,2.07
857,129.92,8.570,0.000,-2.816,3.38,2.07,5.00,2.36,2.07
858,129.98,8.580,0.000,-2.816,3.38,2.08,5.00,2.37,2.08
859,130.05,8.590,0.000,-2.816,3.37,2.09,5.00,2.38,2.09
860,130.11,8.600,0.000,-2.816,3.36,2.07,5.00,2.37,2.07
861,130.18,8.610,0.000,-2.816,3.36,2.08,5.00,2.39,2.08
862,130.24,8.620,0.000,-2.816,3.36,2.08,5.00,2.39,2.08
863,130.30,8.630,0.000,-2.816,3.34,2.09,5.00,2.40,2.09
864,130.37,8.640,0.000,-2.816,3.34,2.09,0.33,2.41,0.33
865,130.43,8.650,0.000,-2.816,3.33,2.08,0.30,2.42,0.30
866,130.50,8.660,0.000,-2.871,3.39,2.11,5.00,2.38,2.11
867,130.56,8.670,0.000,-2.871,3.39,2.10,5.00,2.38,2.10
868,130.62,8.680,0.000,-2.929,3.43,2.11,5.00,2.34,2.11
869,130.69,8.690,0.000,-2.966,3.46,2.12,5.00,2.31,2.12
870,130.75,8.700,0.000,-3.002,5.00,2.14,5.00,2.29,2.14
871,130.82,8.710,0.000,-3.038,5.00,2.16,5.00,2.28,2.16
872,130.88,8.720,0.000,-3.074,5.00,2.18,5.00,2.25,2.18
873,130.94,8.730,0.000,-3.125,5.00,2.19,5.00,2.22,2.19
874,131.01,8.740,0.000,-3.125,5.00,2.20,5.00,2.24,2.20
875,131.07,8.750,0.000,3.080,5.00,2.23,5.00,2.18,2.18
876,131.14,8.760,0.000,3.022,0.26,2.27,5.00,2.16,0.26
877,131.20,8.770,0.000,3.002,0.22,2.28,5.00,2.15,0.22
878,131.26,8.780,0.000,2.982,0.20,2.29,3.49,2.14,0.20
879,131.33,8.790,0.000,2.963,0.18,2.31,3.48,2.14,0.18
880,131.39,8.800,0.000,2.943,0.16,2.31,3.44,2.13,0.16
881,131.46,8.810,0.000,2.924,0.16,2.33,1.95,2.13,0.16
882,131.52,8.820,0.000,2.904,0.15,2.35,1.76,2.12,0.15
883,131.58,8.830,0.000,2.885,0.14,2.36,1.73,2.11,0.14
884,131.65,8.840,0.000,2.865,0.13,2.38,1.73,2.10,0.13
885,131.71,8.850,0.000,2.846,0.12,2.39,1.74,2.09,0.12
886,131.78,8.860,0.000,2.826,5.00,2.40,1.75,2.09,1.75
887,131.84,8.870,0.000,2.785,5.00,2.43,1.78,2.07,1.78
888,131.90,8.880,0.000,2.746,5.00,2.46,1.81,2.07,1.81
889,131.97,8.890,0.000,2.719,5.00,2.48,3.24,2.06,2.06
890,132.03,8.900,0.000,2.713,5.00,2.49,3.22,2.05,2.05
891,132.10,8.910,0.000,2.714,5.00,2.49,3.21,2.04,2.04
892,132.16,8.920,0.000,2.715,5.00,2.49,3.22,2.05,2.05
893,132.22,8.930,0.000,2.716,5.00,2.50,3.22,2.06,2.06
894,132.29,8.940,0.000,2.716,5.00,2.51,3.22,2.06,2.06
895,132.35,8.950,0.000,2.716,5.00,2.51,3.21,2.06,2.06
896,132.42,8.960,0.000,2.717,5.00,2.51,3.21,2.05,2.05
897,132.48,8.970,0.000,2.717,5.00,2.50,3.20,2.06,2.06
898,132.54,8.980,0.000,2.717,5.00,2.51,3.20,2.05,2.05
899,132.61,8.990,0.000,2.717,5.00,2.51,3.20,2.06,2.06
900,132.67,9.000,0.000,2.719,5.00,2.51,3.21,2.07,2.07
901,132.74,9.010,0.000,2.748,5.00,2.50,1.78,2.07,1.78
902,132.80,9.020,0.000,2.795,5.00,2.46,1.74,2.09,1.74
903,132.86,9.030,0.000,2.854,5.00,2.42,1.70,2.11,1.70
904,132.93,9.040,0.000,2.914,1.68,2.38,1.83,2.13,1.68
905,132.99,9.050,0.000,2.975,1.65,2.33,3.44,2.14,1.65
906,133.06,9.060,0.000,3.037,3.27,2.30,5.00,2.18,2.18
907,133.12,9.070,0.000,3.101,5.00,2.26,5.00,2.21,2.21
908,133.18,9.080,0.000,-3.118,5.00,2.24,5.00,2.24,2.24
909,133.25,9.090,0.000,3.135,5.00,2.24,5.00,2.22,2.22
910,133.31,9.100,0.000,-3.113,5.00,2.24,5.00,2.25,2.24
911,133.38,9.110,0.000,-3.129,5.00,2.25,5.00,2.24,2.24
912,133.44,9.120,0.000,-3.137,5.00,2.24,5.00,2.23,2.23
913,133.50,9.130,0.000,3.140,5.00,2.25,5.00,2.23,2.23
914,133.57,9.140,0.000,3.136,5.00,2.25,5.00,2.23,2.23
915,133.63,9.150,0.000,-3.090,5.00,2.21,5.00,2.25,2.21
916,133.70,9.160,0.000,-3.117,5.00,2.23,5.00,2.24,2.23
917,133.76,9.170,0.000,-3.128,5.00,2.24,5.00,2.23,2.23
918,133.82,9.180,0.000,-3.136,5.00,2.23,5.00,2.23,2.23
919,133.89,9.190,0.000,3.141,5.00,2.24,5.00,2.23,2.23
920,133.95,9.200,0.000,3.137,5.00,2.25,5.00,2.23,2.23
921,134.02,9.210,0.000,-3.095,5.00,2.23,5.00,2.26,2.23
922,134.08,9.220,0.000,-3.120,5.00,2.23,5.00,2.24,2.23
923,134.14,9.230,0.000,-3.130,5.00,2.24,5.00,2.24,2.24
924,134.21,9.240,0.000,-3.138,5.00,2.25,5.00,2.24,2.24
925,134.27,9.250,0.000,3.140,5.00,2.23,5.00,2.22,2.22
926,134.34,9.260,0.000,3.135,5.00,2.25,5.00,2.23,2.23
927,134.40,9.270,0.000,-3.104,5.00,2.23,5.00,2.25,2.23
928,134.46,9.280,0.000,-3.125,5.00,2.23,5.00,2.23,2.23
929,134.53,9.290,0.000,-3.134,5.00,2.24,5.00,2.23,2.23
930,134.59,9.300,0.000,-3.141,5.00,2.24,5.00,2.23,2.23
931,134.66,9.310,0.000,3.050,3.16,2.30,5.00,2.19,2.19
932,134.72,9.320,0.000,3.052,5.00,2.30,5.00,2.19,2.19
933,134.78,9.330,0.000,3.084,5.00,2.27,5.00,2.20,2.20
934,134.85,9.340,0.000,-3.135,5.00,2.24,5.00,2.24,2.24
935,134.91,9.350,0.000,3.121,5.00,2.26,5.00,2.22,2.22
936,134.98,9.360,0.000,-3.131,5.00,2.24,5.00,2.24,2.24
937,135.04,9.370,0.000,3.139,5.00,2.25,5.00,2.23,2.23
938,135.10,9.380,0.000,-3.100,5.00,2.23,5.00,2.26,2.23
939,135.17,9.390,0.000,-3.121,5.00,2.23,5.00,2.24,2.23
940,135.23,9.400,0.000,-3.131,5.00,2.24,5.00,2.24,2.24
941,135.30,9.410,0.000,-3.138,5.00,2.24,5.00,2.23,2.23
942,135.36,9.420,0.000,3.139,5.00,2.25,5.00,2.23,2.23
943,135.42,9.430,0.000,-3.097,5.00,2.22,5.00,2.25,2.22
944,135.49,9.440,0.000,-3.120,5.00,2.23,5.00,2.24,2.23
945,135.55,9.450,0.000,-3.130,5.00,2.23,5.00,2.23,2.23
946,135.62,9.460,0.000,-3.138,5.00,2.24,5.00,2.23,2.23
947,135.68,9.470,0.000,3.139,5.00,2.25,5.00,2.23,2.23
948,135.74,9.480,0.000,-3.101,5.00,2.23,5.00,2.25,2.23
949,135.81,9.490,0.000,-3.121,5.00,2.24,5.00,2.25,2.24
950,135.87,9.500,0.000,-3.131,5.00,2.25,5.00,2.25,2.25
951,135.94,9.510,0.000,-3.139,5.00,2.24,5.00,2.23,2.23
952,136.00,9.520,0.000,3.138,5.00,2.24,5.00,2.23,2.23
953,136.06,9.530,0.000,-3.104,5.00,2.22,5.00,2.24,2.22
954,136.13,9.540,0.000,-3.124,5.00,2.23,5.00,2.24,2.23
955,136.19,9.550,0.000,-3.133,5.00,2.24,5.00,2.23,2.23
956,136.26,9.560,0.000,-3.141,5.00,2.24,5.00,2.24,2.24
957,136.32,9.570,0.000,3.137,5.00,2.24,5.00,2.23,2.23
958,136.38,9.580,0.000,-3.110,5.00,2.23,5.00,2.24,2.23
959,136.45,9.590,0.000,-3.127,5.00,2.24,5.00,2.24,2.24
960,136.51,9.600,0.000,-3.136,5.00,2.24,5.00,2.23,2.23
961,136.58,9.610,0.000,-3.083,5.00,2.21,5.00,2.26,2.21
962,136.64,9.620,0.000,-3.131,5.00,2.24,5.00,2.23,2.23
963,136.70,9.630,0.000,-3.133,5.00,2.24,5.00,2.23,2.23
964,136.77,9.640,0.000,-3.140,5.00,2.24,5.00,2.23,2.23
965,136.83,9.650,0.000,3.137,5.00,2.24,5.00,2.23,2.23
966,136.90,9.660,0.000,-3.111,5.00,2.23,5.00,2.25,2.23
967,136.96,9.670,0.000,-3.130,5.00,2.24,5.00,2.24,2.24
968,137.02,9.680,0.000,-3.139,5.00,2.24,5.00,2.23,2.23
969,137.09,9.690,0.000,3.138,5.00,2.25,5.00,2.23,2.23
970,137.15,9.700,0.000,-3.113,5.00,2.22,5.00,2.24,2.22
971,137.22,9.710,0.000,-3.129,5.00,2.23,5.00,2.23,2.23
972,137.28,9.720,0.000,-3.138,5.00,2.24,5.00,2.23,2.23
973,137.34,9.730,0.000,3.138,5.00,2.24,5.00,2.23,2.23
974,137.41,9.740,0.000,-3.115,5.00,2.24,5.00,2.25,2.24
975,137.47,9.750,0.000,-3.130,5.00,2.23,5.00,2.23,2.23
976,137.54,9.760,0.000,-3.138,5.00,2.24,5.00,2.23,2.23
977,137.60,9.770,0.000,3.138,5.00,2.24,5.00,2.23,2.23
978,137.66,9.780,0.000,-3.117,5.00,2.23,5.00,2.24,2.23
979,137.73,9.790,0.000,-3.131,5.00,2.24,5.00,2.24,2.24
980,137.79,9.800,0.000,-3.139,5.00,2.24,5.00,2.23,2.23
981,137.86,9.810,0.000,3.137,5.00,2.24,5.00,2.22,2.22
982,137.92,9.820,0.000,-3.120,5.00,2.23,5.00,2.24,2.23
983,137.98,9.830,0.000,-3.132,5.00,2.23,5.00,2.23,2.23
984,138.05,9.840,0.000,-3.140,5.00,2.24,5.00,2.23,2.23
985,138.11,9.850,0.000,3.136,5.00,2.25,5.00,2.23,2.23
986,138.18,9.860,0.000,-3.123,5.00,2.23,5.00,2.24,2.23
987,138.24,9.870,0.000,-3.135,5.00,2.23,5.00,2.23,2.23
988,138.30,9.880,0.000,3.141,5.00,2.24,5.00,2.22,2.22
989,138.37,9.890,0.000,3.135,5.00,2.24,5.00,2.23,2.23
990,138.43,9.900,0.000,-3.127,5.00,2.23,5.00,2.24,2.23
991,138.50,9.910,0.000,-3.138,5.00,2.23,5.00,2.22,2.22
992,138.56,9.920,0.000,3.139,5.00,2.24,5.00,2.23,2.23
993,138.62,9.930,0.000,-3.122,5.00,2.23,5.00,2.24,2.23
994,138.69,9.940,0.000,-3.133,5.00,2.24,5.00,2.23,2.23
995,138.75,9.950,0.000,-3.141,5.00,2.23,5.00,2.23,2.23
996,138.82,9.960,0.000,3.136,5.00,2.25,5.00,2.23,2.23
997,138.88,9.970,0.000,-3.128,5.00,2.23,5.00,2.24,2.23
998,138.94,9.980,0.000,-3.137,5.00,2.23,5.00,2.23,2.23
999,139.01,9.990,0.000,3.139,5.00,2.25,5.00,2.24,2.24
1000,139.07,10.000,0.000,-3.124,5.00,2.23,5.00,2.24,2.23
1001,139.14,10.010,0.000,-3.134,5.00,2.24,5.00,2.24,2.24
1002,139.20,10.020,0.000,3.141,5.00,2.24,5.00,2.23,2.23
1003,139.26,10.030,0.000,3.135,5.00,2.24,5.00,2.23,2.23
1004,139.33,10.040,0.000,-3.131,5.00,2.23,5.00,2.24,2.23
1005,139.39,10.050,0.000,-3.139,5.00,2.24,5.00,2.23,2.23
1006,139.46,10.060,0.000,3.137,5.00,2.24,5.00,2.23,2.23
1007,139.52,10.070,0.000,-3.128,5.00,2.25,5.00,2.24,2.24
1008,139.58,10.080,0.000,-3.137,5.00,2.24,5.00,2.23,2.23
1009,139.65,10.090,0.000,3.139,5.00,2.24,5.00,2.23,2.23
1010,139.71,10.100,0.000,-3.126,5.00,2.23,5.00,2.24,2.23
1011,139.78,10.110,0.000,-3.135,5.00,2.23,5.00,2.22,2.22
1012,139.84,10.120,0.000,3.141,5.00,2.24,5.00,2.23,2.23
1013,139.90,10.130,0.000,3.135,5.00,2.24,5.00,2.23,2.23
1014,139.97,10.140,0.000,-3.133,5.00,2.24,5.00,2.23,2.23
1015,140.03,10.150,0.000,-3.140,5.00,2.24,5.00,2.23,2.23
1016,140.10,10.160,0.000,3.136,5.00,2.24,5.00,2.23,2.23
1017,140.16,10.170,0.000,-3.131,5.00,2.24,5.00,2.24,2.24
1018,140.22,10.180,0.000,-3.138,5.00,2.23,5.00,2.22,2.22
1019,140.29,10.190,0.000,3.138,5.00,2.24,5.00,2.23,2.23
1020,140.35,10.200,0.000,-3.129,5.00,2.24,5.00,2.24,2.24
1021,140.42,10.210,0.000,3.064,3.46,2.28,5.00,2.19,2.19
1022,140.48,10.220,0.000,3.052,3.27,2.29,5.00,2.18,2.18
1023,140.54,10.230,0.000,3.054,3.25,2.29,5.00,2.18,2.18
1024,140.61,10.240,0.000,3.067,5.00,2.28,5.00,2.19,2.19
1025,140.67,10.250,0.000,3.094,5.00,2.27,5.00,2.21,2.21
1026,140.74,10.260,0.000,-3.138,5.00,2.24,5.00,2.23,2.23
1027,140.80,10.270,0.000,3.124,5.00,2.25,5.00,2.22,2.22
1028,140.86,10.280,0.000,-3.137,5.00,2.24,5.00,2.24,2.24
1029,140.93,10.290,0.000,3.137,5.00,2.24,5.00,2.23,2.23
1030,140.99,10.300,0.000,-3.115,5.00,2.22,5.00,2.24,2.22
1031,141.06,10.310,0.000,-3.131,5.00,2.24,5.00,2.24,2.24
1032,141.12,10.320,0.000,-3.139,5.00,2.24,5.00,2.23,2.23
1033,141.18,10.330,0.000,3.138,5.00,2.25,5.00,2.24,2.24
1034,141.25,10.340,0.000,-3.115,5.00,2.23,5.00,2.25,2.23
1035,141.31,10.350,0.000,-3.130,5.00,2.24,5.00,2.25,2.24
1036,141.38,10.360,0.000,-3.138,5.00,2.24,5.00,2.23,2.23
1037,141.44,10.370,0.000,3.138,5.00,2.24,5.00,2.23,2.23
1038,141.50,10.380,0.000,-3.117,5.00,2.23,5.00,2.24,2.23
1039,141.57,10.390,0.000,-3.130,5.00,2.23,5.00,2.23,2.23
1040,141.63,10.400,0.000,-3.139,5.00,2.24,5.00,2.24,2.24
1041,141.70,10.410,0.000,3.138,5.00,2.24,5.00,2.23,2.23
1042,141.76,10.420,0.000,-3.119,5.00,2.23,5.00,2.25,2.23
1043,141.82,10.430,0.000,-3.131,5.00,2.24,5.00,2.24,2.24
1044,141.89,10.440,0.000,-3.140,5.00,2.24,5.00,2.23,2.23
1045,141.95,10.450,0.000,3.137,5.00,2.24,5.00,2.23,2.23
1046,142.02,10.460,0.000,-3.122,5.00,2.23,5.00,2.24,2.23
1047,142.08,10.470,0.000,-3.134,5.00,2.23,5.00,2.23,2.23
1048,142.14,10.480,0.000,3.141,5.00,2.25,5.00,2.23,2.23
1049,142.21,10.490,0.000,3.135,5.00,2.24,5.00,2.23,2.23
1050,142.27,10.500,0.000,-3.126,5.00,2.24,5.00,2.24,2.24
1051,142.34,10.510,0.000,-3.137,5.00,2.24,5.00,2.23,2.23
1052,142.40,10.520,0.000,3.139,5.00,2.24,5.00,2.23,2.23
1053,142.46,10.530,0.000,-3.122,5.00,2.24,5.00,2.24,2.24
1054,142.53,10.540,0.000,-3.132,5.00,2.23,5.00,2.23,2.23
1055,142.59,10.550,0.000,-3.141,5.00,2.24,5.00,2.23,2.23
1056,142.66,10.560,0.000,3.136,5.00,2.24,5.00,2.23,2.23
1057,142.72,10.570,0.000,-3.127,5.00,2.23,5.00,2.24,2.23
1058,142.78,10.580,0.000,-3.137,5.00,2.23,5.00,2.23,2.23
1059,142.85,10.590,0.000,3.139,5.00,2.24,5.00,2.24,2.24
1060,142.91,10.600,0.000,-3.124,5.00,2.23,5.00,2.24,2.23
1061,142.98,10.610,0.000,-3.134,5.00,2.24,5.00,2.24,2.24
1062,143.04,10.620,0.000,3.141,5.00,2.25,5.00,2.24,2.24
1063,143.10,10.630,0.000,3.135,5.00,2.24,5.00,2.23,2.23
1064,143.17,10.640,0.000,-3.131,5.00,2.24,5.00,2.24,2.24
1065,143.23,10.650,0.000,-3.139,5.00,2.24,5.00,2.23,2.23
1066,143.30,10.660,0.000,3.137,5.00,2.24,5.00,2.22,2.22
1067,143.36,10.670,0.000,-3.128,5.00,2.23,5.00,2.23,2.23
